Date,Hour,Temperature,Wet Temperature,Dew point Temperature,Relative humidity,wind speed,Wind Direction (Degrees)
01/01/2015,11:00,19.8,14.3,9.3,51,3,170
01/01/2015,14:00,19,15.3,12.5,66,8,260
01/01/2015,17:00,17.4,13.4,9.8,61,7,230
01/01/2015,20:00,16.4,12.1,7.8,57,6,230
01/01/2015,23:00,14.4,10.2,5.4,55,2.5,130
02/01/2015,2:00,12.8,9.3,5.2,60,3,140
02/01/2015,5:00,11.3,7.6,2.8,56,3,130
02/01/2015,8:00,11.9,7.8,2.6,53,4,150
02/01/2015,11:00,15.4,10.5,5,50,3.5,160
02/01/2015,14:00,15.7,12.1,8.7,63,3,180
02/01/2015,17:00,14.8,12.5,10.4,75,3,110
02/01/2015,20:00,14,11.9,9.8,76,3,110
02/01/2015,23:00,13.9,11,8.1,68,2,120
03/01/2015,2:00,13.1,10.5,7.7,70,2.5,120
03/01/2015,5:00,12.8,11.3,9.8,82,2.5,120
03/01/2015,8:00,12.6,11.2,9.8,83,2.5,120
03/01/2015,11:00,17.3,14.2,11.5,69,2.5,190
03/01/2015,14:00,16.2,13.7,11.6,74,8.5,310
03/01/2015,17:00,16.5,12.3,8.2,58,8,290
03/01/2015,20:00,13.5,10.6,7.5,67,7.5,220
03/01/2015,23:00,14.5,12,9.7,73,8,310
04/01/2015,2:00,12.3,10.6,8.9,80,2.5,140
04/01/2015,5:00,11,10.1,9.3,89,4,110
04/01/2015,8:00,10.2,8.7,6.9,80,4,120
04/01/2015,11:00,12.8,10.5,8.3,74,4,160
04/01/2015,14:00,14.8,13,11.4,80,4,190
04/01/2015,17:00,14.1,13.1,12.3,89,2.5,150
04/01/2015,20:00,13.4,12.3,11.3,87,3.5,120
04/01/2015,23:00,13.9,12.8,11.8,87,3,140
05/01/2015,2:00,13.5,11.7,9.9,79,3.5,160
05/01/2015,5:00,12.5,10,7.4,71,4,150
05/01/2015,8:00,12.8,9.8,6.4,65,4.5,150
05/01/2015,11:00,16.1,11.6,7,55,5,190
05/01/2015,14:00,17.7,12.8,8.2,54,5,200
05/01/2015,17:00,16.9,11.7,6.1,49,3,150
05/01/2015,20:00,15.7,10.4,4.4,47,3.5,150
05/01/2015,23:00,14.3,9.4,3.4,48,4.5,160
06/01/2015,2:00,13.8,9.4,4.1,52,4.5,150
06/01/2015,5:00,14.1,9.6,4.1,51,6,150
06/01/2015,8:00,14.7,10,4.6,51,6,160
06/01/2015,11:00,15.7,10.9,5.5,51,6.5,180
06/01/2015,14:00,16.5,10.5,3.5,42,10,220
06/01/2015,17:00,15.8,9.4,1,37,10.5,220
06/01/2015,20:00,14.7,8.9,1.2,40,12,210
06/01/2015,23:00,13.7,9.3,4,52,10.5,210
07/01/2015,2:00,13.8,9.4,4.1,52,11.5,220
07/01/2015,5:00,10.4,5.9,-1.1,45,6.5,150
07/01/2015,8:00,11.7,10.7,9.6,87,16.5,240
07/01/2015,11:00,9.4,9.3,9.1,98,19,260
07/01/2015,14:00,11.9,9.7,7.4,74,11.5,220
07/01/2015,17:00,10.3,9.5,8.7,90,14,240
07/01/2015,20:00,13,9.2,4.7,57,14.5,260
07/01/2015,23:00,13.2,9.9,6.1,62,16.5,280
08/01/2015,2:00,12.4,9.8,7.1,70,13,290
08/01/2015,5:00,11.1,9.6,8,81,8.5,290
08/01/2015,8:00,13,9,4.1,55,10,290
08/01/2015,11:00,12.3,9.7,7,70,10.5,280
08/01/2015,14:00,13.4,10,6,61,10,270
08/01/2015,17:00,12.7,10,7.1,69,11,280
08/01/2015,20:00,12.4,10.3,8.3,76,8,290
08/01/2015,23:00,11.5,9.4,7.2,75,3.5,290
09/01/2015,2:00,10.4,9,7.5,82,3.5,340
09/01/2015,5:00,9.6,8.4,7,84,2.5,60
09/01/2015,8:00,8.5,7.9,7.1,91,3.5,100
09/01/2015,11:00,8.4,7.8,7,91,2.5,110
09/01/2015,14:00,7.2,6.5,5.7,90,2,60
09/01/2015,17:00,6.1,5.1,3.8,85,1.5,160
09/01/2015,20:00,4.7,3.8,2.4,85,5,90
09/01/2015,23:00,4.9,4,2.8,86,2,130
10/01/2015,2:00,4.4,3.7,2.6,88,1,150
10/01/2015,5:00,4.5,3.7,2.5,87,2.5,120
10/01/2015,8:00,4.4,3.3,1.6,82,3,120
10/01/2015,11:00,8.6,6.2,2.8,67,2.5,160
10/01/2015,14:00,9.6,7.6,5.2,74,3,130
10/01/2015,17:00,9.8,8.1,6.1,78,3.5,140
10/01/2015,20:00,10.3,8,5.3,71,5,160
10/01/2015,23:00,8.9,7.3,5.3,78,6,160
11/01/2015,2:00,8.1,7.5,6.7,91,7,150
11/01/2015,5:00,8.6,8,7.4,92,3.5,100
11/01/2015,8:00,9.7,8.9,8.1,90,4,120
11/01/2015,11:00,13.4,11.3,9.2,76,2,310
11/01/2015,14:00,14.7,11.4,8.2,65,5,360
11/01/2015,17:00,13.9,10.3,6.5,61,2,30
11/01/2015,20:00,12.2,9.5,6.5,68,1,90
11/01/2015,23:00,9.9,8,5.9,76,2,110
12/01/2015,2:00,9.1,7.7,6,81,2,120
12/01/2015,5:00,8.6,6.9,4.8,77,3,100
12/01/2015,8:00,9.2,7,4.2,71,4,100
12/01/2015,11:00,14.5,9.8,4.2,50,3,110
12/01/2015,14:00,15.5,10,3.2,44,3,90
12/01/2015,17:00,13.8,9.4,4.1,52,3.5,100
12/01/2015,20:00,11.9,8.6,4.6,61,2.5,100
12/01/2015,23:00,10.2,7.5,3.9,65,2.5,100
13/01/2015,2:00,9.7,7,3.4,65,2.5,110
13/01/2015,5:00,9.2,6.6,3.2,66,3.5,100
13/01/2015,8:00,10.6,7.2,2.9,59,2.5,110
13/01/2015,11:00,16.8,10.7,3.7,42,1,160
13/01/2015,14:00,16.8,11.6,6,49,2.5,340
13/01/2015,17:00,15.9,10.6,4.5,47,2.5,110
13/01/2015,20:00,13.7,9.7,5,56,3,100
13/01/2015,23:00,12.8,8.7,3.7,54,3.5,90
14/01/2015,2:00,12.5,8.3,2.9,52,3,100
14/01/2015,5:00,10.6,7.7,4.1,64,3,110
14/01/2015,8:00,12,8.5,4.2,59,1.5,140
14/01/2015,11:00,15.5,11.6,7.7,60,3,170
14/01/2015,14:00,16.1,12.8,10,67,5,250
14/01/2015,17:00,15.1,11.4,7.6,61,4,240
14/01/2015,20:00,15.1,11.1,6.9,58,3,240
14/01/2015,23:00,15.1,10.9,6.4,56,4.5,250
15/01/2015,2:00,11.7,10,8.4,80,2,110
15/01/2015,5:00,11.4,8.5,5,65,3.5,150
15/01/2015,8:00,10.6,8.8,6.7,77,3,150
15/01/2015,11:00,12.4,10,7.5,72,1.5,180
15/01/2015,14:00,11.7,9.8,7.8,77,4,160
15/01/2015,17:00,11,9.8,8.6,85,3,130
15/01/2015,20:00,11.2,10.2,9.3,88,2.5,110
15/01/2015,23:00,12.1,11.2,10.3,89,2.5,160
16/01/2015,2:00,11.6,10.8,10,90,2.5,120
16/01/2015,5:00,11.2,9.7,8.2,82,3.5,140
16/01/2015,8:00,11.4,9.9,8.4,82,3,160
16/01/2015,11:00,11.6,10.6,9.7,88,3,130
16/01/2015,14:00,12.4,11.3,10.3,87,2,140
16/01/2015,17:00,11.9,11.2,10.5,91,3.5,110
16/01/2015,20:00,11.6,10.7,9.8,89,3,100
16/01/2015,23:00,10.9,10,9.2,89,3,110
17/01/2015,2:00,10.8,9.5,8.2,84,2.5,110
17/01/2015,5:00,10.6,9.1,7.5,81,3,110
17/01/2015,8:00,12.4,10.4,8.5,77,2.5,130
17/01/2015,11:00,14.8,12.5,10.4,75,0.5,230
17/01/2015,14:00,15.5,12.7,10.3,71,2.5,130
17/01/2015,17:00,14.6,12,9.6,72,0.5,190
17/01/2015,20:00,13.3,11.6,9.9,80,2.5,120
17/01/2015,23:00,11.2,10.1,8.9,86,3,110
18/01/2015,2:00,10,9.1,8.1,88,3,120
18/01/2015,5:00,9,8.3,7.4,90,2,110
18/01/2015,8:00,9.9,8.7,7.3,84,3.5,110
18/01/2015,11:00,15.8,12.4,9.2,65,2,250
18/01/2015,14:00,16.8,14.3,12.1,74,3.5,230
18/01/2015,17:00,16.5,13.1,10.1,66,2,360
18/01/2015,20:00,14.7,12,9.5,71,1,150
18/01/2015,23:00,11.8,10.2,8.6,81,3.5,110
19/01/2015,2:00,11.2,9.7,8.2,82,3.5,120
19/01/2015,5:00,9.9,8.8,7.5,85,3.5,120
19/01/2015,8:00,10.8,9.2,7.3,79,3.5,110
19/01/2015,11:00,16.3,11.9,7.5,56,1.5,70
19/01/2015,14:00,16.5,12.3,8.2,58,2.5,330
19/01/2015,17:00,16.1,12.3,8.8,62,2.5,360
19/01/2015,20:00,14.4,11.7,9,70,1.5,60
19/01/2015,23:00,12.9,10.6,8.4,74,1.5,120
20/01/2015,2:00,10.4,8.9,7.1,80,4,110
20/01/2015,5:00,9.8,8.4,6.9,82,3,110
20/01/2015,8:00,11.2,9.4,7.5,78,3,120
20/01/2015,11:00,15.8,12.5,9.4,66,1.5,250
20/01/2015,14:00,17.5,13.8,10.6,64,4.5,350
20/01/2015,17:00,17.5,14.7,12.6,73,4.5,360
20/01/2015,20:00,16.2,13.7,11.6,74,2.5,340
20/01/2015,23:00,12.5,10.8,9.1,80,4,110
21/01/2015,2:00,11.4,9.4,7.1,75,4.5,110
21/01/2015,5:00,10.9,8.9,6.6,75,2,120
21/01/2015,8:00,11.6,8.8,5.7,67,3,120
21/01/2015,11:00,17.6,13.4,9.7,60,2,240
21/01/2015,14:00,21.6,13.5,4.9,34,3,230
21/01/2015,17:00,19.2,15.1,11.7,62,1.5,230
21/01/2015,20:00,16.1,12.8,10,67,0,0
21/01/2015,23:00,12.7,10.2,7.6,71,4,110
22/01/2015,2:00,11.2,8.9,6.3,72,4,110
22/01/2015,5:00,10.6,8.1,5.1,69,3,130
22/01/2015,8:00,11.6,8.2,3.8,59,3,120
22/01/2015,11:00,18.1,12.4,6.5,47,1.5,270
22/01/2015,14:00,18.7,15.1,12.2,66,2.5,310
22/01/2015,17:00,17.7,14.7,12.4,71,3.5,350
22/01/2015,20:00,16.3,13.9,11.9,75,2.5,30
22/01/2015,23:00,14.7,12.6,10.7,77,1,150
23/01/2015,2:00,12.3,10,7.6,73,1.5,140
23/01/2015,5:00,11.4,9.4,7.1,75,1.5,150
23/01/2015,8:00,13,10.1,7,67,0.5,160
23/01/2015,11:00,18.2,12.3,6.3,46,2,320
23/01/2015,14:00,19.7,15.5,12.2,62,2.5,330
23/01/2015,17:00,19.8,16,13,65,0,0
23/01/2015,20:00,18.3,12.9,7.6,50,2,100
23/01/2015,23:00,15.8,11.4,6.7,55,0,0
24/01/2015,2:00,14.9,10.6,5.9,55,1.5,140
24/01/2015,5:00,13.6,10.3,6.7,63,1.5,130
24/01/2015,8:00,14.3,10.4,6.1,58,1.5,120
24/01/2015,11:00,19.5,13.8,8.4,49,2,250
24/01/2015,14:00,21.4,16,11.7,54,1,270
24/01/2015,17:00,19.3,15.2,11.8,62,2,250
24/01/2015,20:00,17,14,11.5,70,1,150
24/01/2015,23:00,15.5,12.6,9.8,69,1.5,140
25/01/2015,2:00,13.3,10.6,7.9,70,3.5,110
25/01/2015,5:00,12.8,10.5,8.3,74,2.5,120
25/01/2015,8:00,13.3,10.8,8.3,72,1,160
25/01/2015,11:00,15.3,13.7,12.2,82,2.5,220
25/01/2015,14:00,17.8,16.1,14.9,83,4,230
25/01/2015,17:00,17.8,16.3,15.2,85,0.5,230
25/01/2015,20:00,17.2,15.8,14.7,85,0,0
25/01/2015,23:00,16.5,15.4,14.5,88,0.5,170
26/01/2015,2:00,15.2,14.3,13.6,90,2,130
26/01/2015,5:00,13.8,12.8,12,89,3,120
26/01/2015,8:00,14.4,13.1,11.9,85,2,130
26/01/2015,11:00,17.8,15.8,14.3,80,2.5,280
26/01/2015,14:00,18.9,15.4,12.6,67,4,320
26/01/2015,17:00,18.5,16,14.2,76,7,330
26/01/2015,20:00,17.3,15.3,13.8,80,2,40
26/01/2015,23:00,16.2,13.7,11.6,74,2.5,70
27/01/2015,2:00,15.6,12.7,9.9,69,1.5,40
27/01/2015,5:00,13,10.5,8.1,72,1,80
27/01/2015,8:00,13.9,9.3,3.6,50,3.5,100
27/01/2015,11:00,18.3,10.8,1.6,33,3.5,40
27/01/2015,14:00,18.8,13.3,8.1,50,4.5,350
27/01/2015,17:00,17.8,13.2,8.9,56,3,340
27/01/2015,20:00,16.7,11.9,7,53,0.5,140
27/01/2015,23:00,16,12.6,9.4,65,0.5,140
28/01/2015,2:00,15.5,12.5,9.6,68,0.5,80
28/01/2015,5:00,14,11.8,9.6,75,2.5,120
28/01/2015,8:00,15.3,12.5,10.1,71,3,160
28/01/2015,11:00,18.3,14.9,12.3,68,5.5,310
28/01/2015,14:00,17.6,14.5,11.8,69,6.5,340
28/01/2015,17:00,15.6,13.1,11,74,1.5,50
28/01/2015,20:00,14.7,12.9,11.3,80,2.5,120
28/01/2015,23:00,13.3,11.7,10.1,81,2.5,110
29/01/2015,2:00,12.8,10.5,8.3,74,2.5,110
29/01/2015,5:00,12.2,10,7.7,74,3,110
29/01/2015,8:00,13.1,10.5,7.9,71,2.5,110
29/01/2015,11:00,16.9,12.5,8.3,57,3.5,240
29/01/2015,14:00,17.8,12.7,7.8,52,3,250
29/01/2015,17:00,17.1,12.5,8.2,56,2,230
29/01/2015,20:00,15.8,12.1,8.3,61,1.5,140
29/01/2015,23:00,12.3,10.1,7.8,74,2.5,110
30/01/2015,2:00,11.1,9.2,7,76,3.5,110
30/01/2015,5:00,12.3,9.1,5.4,63,3.5,150
30/01/2015,8:00,12.7,8.7,3.9,55,4,160
30/01/2015,11:00,16.9,11.7,6.4,50,5.5,200
30/01/2015,14:00,17.5,11.4,4.7,43,6.5,230
30/01/2015,17:00,16.8,10.7,3.4,41,3.5,220
30/01/2015,20:00,13.7,9.3,4,52,2.5,110
30/01/2015,23:00,12,8.3,3.7,57,3,110
31/01/2015,2:00,10.8,7.6,3.6,61,3.5,110
31/01/2015,5:00,10.7,7.3,3,59,3,110
31/01/2015,8:00,11.6,7.6,2.3,53,3.5,110
31/01/2015,11:00,17.6,11.2,3.8,40,3.5,230
31/01/2015,14:00,18.2,11.4,3.5,38,3,260
31/01/2015,17:00,17.4,11.6,5.3,45,2,240
31/01/2015,20:00,14.8,10.2,5,52,2.5,120
31/01/2015,23:00,12.7,9.2,5.1,60,2.5,120
01/02/2015,2:00,11.1,8.1,4.5,64,2.5,110
01/02/2015,5:00,9.4,6.9,3.6,67,2.5,120
01/02/2015,8:00,12.2,8.1,2.9,53,1,150
01/02/2015,11:00,16.3,11.5,6.4,52,1.5,260
01/02/2015,14:00,18.5,13,7.5,49,2.5,260
01/02/2015,17:00,17.9,13.5,9.5,58,3,340
01/02/2015,20:00,16.4,12.6,9.1,62,2,40
01/02/2015,23:00,12.7,9.9,6.9,68,2.5,110
02/02/2015,2:00,10.1,7.1,3.1,62,1,160
02/02/2015,5:00,8.9,6.5,3.1,67,3.5,120
02/02/2015,8:00,10.7,7.2,2.2,56,3,120
02/02/2015,11:00,17.4,13.9,10.7,65,2.5,200
02/02/2015,14:00,18.6,15.9,13.9,74,3.5,230
02/02/2015,17:00,18.2,16.1,14.5,79,2.5,220
02/02/2015,20:00,16.3,15.1,14.1,87,2,120
02/02/2015,23:00,13.9,12.9,12.1,89,3,110
03/02/2015,2:00,11.5,10.5,9.4,87,3,110
03/02/2015,5:00,10.7,8.1,5,68,4,110
03/02/2015,8:00,12.8,8.1,1.7,47,3.5,110
03/02/2015,11:00,19.9,12.1,3.4,34,4,200
03/02/2015,14:00,19,15.1,12,64,4.5,200
03/02/2015,17:00,17.9,15.1,13,73,5,280
03/02/2015,20:00,17.5,14,10.8,65,5.5,260
03/02/2015,23:00,17.3,13,8.9,58,3.5,270
04/02/2015,2:00,13.5,11.4,9.3,76,2.5,120
04/02/2015,5:00,11.8,10.3,8.8,82,4,110
04/02/2015,8:00,13.3,11.1,9,75,2.5,130
04/02/2015,11:00,18,14.6,11.8,67,3.5,220
04/02/2015,14:00,18.2,14.5,11.5,65,3.5,250
04/02/2015,17:00,17.8,13.8,10.2,61,2.5,270
04/02/2015,20:00,17.2,14.1,11.4,69,1,260
04/02/2015,23:00,14.2,11.7,9.4,73,2.5,110
05/02/2015,2:00,12.8,10.8,8.9,77,2.5,110
05/02/2015,5:00,13.8,11.3,8.8,72,1.5,70
05/02/2015,8:00,14.4,11.3,8.1,66,1.5,340
05/02/2015,11:00,16.7,13.1,9.6,63,3,330
05/02/2015,14:00,19.8,15.4,11.8,60,4.5,310
05/02/2015,17:00,18.3,15.6,13.6,74,8,350
05/02/2015,20:00,17.7,14.3,11.5,67,1.5,20
05/02/2015,23:00,16.6,13.8,11.5,72,1,140
06/02/2015,2:00,14.6,12.4,10.4,76,1,100
06/02/2015,5:00,12.9,10.9,9,77,2,120
06/02/2015,8:00,14.2,11.6,9,71,2,120
06/02/2015,11:00,18.5,15.8,13.8,74,1,300
06/02/2015,14:00,19.5,16.8,14.9,75,2,250
06/02/2015,17:00,20.1,17,14.9,72,5.5,350
06/02/2015,20:00,19.5,15.3,12,62,4,100
06/02/2015,23:00,19.2,13.8,9.1,52,1.5,130
07/02/2015,2:00,17.4,10.7,2.8,38,6,110
07/02/2015,5:00,20,15.1,10.9,56,3.5,100
07/02/2015,8:00,18.8,12.6,6.2,44,1,130
07/02/2015,11:00,22.4,16.4,11.7,51,4,220
07/02/2015,14:00,22.6,15,8.2,40,3.5,210
07/02/2015,17:00,19,17.5,16.4,85,4.5,230
07/02/2015,20:00,18.2,16.6,15.4,84,3.5,240
07/02/2015,23:00,17.9,15.9,14.4,80,3.5,220
08/02/2015,2:00,17.6,14.8,12.7,73,5,250
08/02/2015,5:00,17.3,13.7,10.4,64,4.5,250
08/02/2015,8:00,17.2,12.6,8,55,7,250
08/02/2015,11:00,17.8,13.2,8.9,56,5,240
08/02/2015,14:00,17.9,13.5,9.5,58,6.5,250
08/02/2015,17:00,17.3,13.1,9.2,59,6.5,250
08/02/2015,20:00,17,13.1,9.4,61,4.5,250
08/02/2015,23:00,15.4,12.1,9.1,66,2,150
09/02/2015,2:00,13.1,10.8,8.6,74,2.5,120
09/02/2015,5:00,12.3,10.2,8.2,76,2.5,120
09/02/2015,8:00,14.8,11.9,9.2,69,2.5,150
09/02/2015,11:00,18.6,13.1,7.6,49,5,200
09/02/2015,14:00,18,13.1,8.5,54,6,220
09/02/2015,17:00,17.2,12.5,7.8,54,5.5,230
09/02/2015,20:00,17.1,12.5,8.2,56,4,250
09/02/2015,23:00,13,10.3,7.4,69,3,110
10/02/2015,2:00,12,8.9,5.4,64,2.5,110
10/02/2015,5:00,11,7.5,3,58,3,110
10/02/2015,8:00,17.3,10.2,1.2,34,5.5,150
10/02/2015,11:00,18.3,12.1,5.4,43,8,200
10/02/2015,14:00,17.9,11.7,5.1,43,7.5,220
10/02/2015,17:00,18.3,11.9,5.1,42,9.5,220
10/02/2015,20:00,17.5,12,6.3,48,12,220
10/02/2015,23:00,15.9,10.8,4.8,48,15.5,230
11/02/2015,2:00,14.5,9.1,2.3,44,11.5,230
11/02/2015,5:00,14,8.9,2.2,45,7.5,200
11/02/2015,8:00,12.8,7.3,-0.9,39,6,170
11/02/2015,11:00,14.6,9.2,2.1,43,9.5,190
11/02/2015,14:00,14.4,9.8,4.6,52,10.5,220
11/02/2015,17:00,13.2,10,6.5,64,18,230
11/02/2015,20:00,13,9.6,5.6,61,9.5,220
11/02/2015,23:00,13.1,8.9,3.7,53,11,210
12/02/2015,2:00,10.9,9.9,9,88,8.5,210
12/02/2015,5:00,12.4,9.1,5.3,62,9.5,210
12/02/2015,8:00,10,6.6,1.8,57,5,150
12/02/2015,11:00,12.4,9,4.8,60,5.5,200
12/02/2015,14:00,13.7,9.7,5,56,5.5,200
12/02/2015,17:00,14,9.4,3.7,50,5,210
12/02/2015,20:00,14.4,9.6,3.8,49,5.5,210
12/02/2015,23:00,12.4,7.9,1.9,49,4,150
13/02/2015,2:00,11.5,6.8,-0.1,45,4,160
13/02/2015,5:00,9.6,7.7,5.4,75,4.5,150
13/02/2015,8:00,10.3,7.7,4.6,68,5.5,160
13/02/2015,11:00,13.1,10.3,7.3,68,7.5,200
13/02/2015,14:00,13.9,11.4,8.9,72,7,210
13/02/2015,17:00,13.3,10.6,7.9,70,3.5,160
13/02/2015,20:00,14.8,12.1,9.6,71,6,210
13/02/2015,23:00,14,11.4,8.8,71,9.5,250
14/02/2015,2:00,11.4,9.9,8.4,82,2.5,110
14/02/2015,5:00,10.1,9.2,8.4,89,2.5,110
14/02/2015,8:00,10.2,9.2,8.1,87,3.5,110
14/02/2015,11:00,15.4,12.3,9.3,67,4.5,210
14/02/2015,14:00,16.1,12.1,8.1,59,4,230
14/02/2015,17:00,15.4,11.2,6.6,56,5,250
14/02/2015,20:00,13.7,10.1,6,60,2.5,120
14/02/2015,23:00,11.3,9.1,6.6,73,3,110
15/02/2015,2:00,10.5,8.4,6.1,74,4,110
15/02/2015,5:00,9.5,7.5,5.1,74,3.5,110
15/02/2015,8:00,10.9,8.3,5.2,68,3.5,100
15/02/2015,11:00,17.3,10.4,2,36,2,130
15/02/2015,14:00,16.6,10.3,2.5,39,2,180
15/02/2015,17:00,15,11.2,7.3,60,3.5,170
15/02/2015,20:00,12.4,10.6,8.9,79,2.5,130
15/02/2015,23:00,11.5,10.6,9.7,89,3.5,160
16/02/2015,2:00,11.2,10.5,9.8,91,2.5,120
16/02/2015,5:00,11.2,10.5,9.8,91,2.5,130
16/02/2015,8:00,12,11,10.1,88,3.5,140
16/02/2015,11:00,15.5,13.2,11.1,75,3,210
16/02/2015,14:00,16.6,13.7,11.1,70,3.5,210
16/02/2015,17:00,16.3,12.3,8.5,60,2.5,270
16/02/2015,20:00,15.3,11.9,8.5,64,1,160
16/02/2015,23:00,13.4,11.7,10,80,2,110
17/02/2015,2:00,12,10.7,9.4,84,2,110
17/02/2015,5:00,10.6,9.4,8.2,85,2.5,110
17/02/2015,8:00,12.6,10.9,9.2,80,1.5,120
17/02/2015,11:00,14.1,12,9.9,76,8,250
17/02/2015,14:00,16.8,12.6,8.7,59,5.5,260
17/02/2015,17:00,16.3,12,7.7,57,5,280
17/02/2015,20:00,16,12,8,59,4,260
17/02/2015,23:00,12.6,10.6,8.7,77,3,120
18/02/2015,2:00,11.9,10.2,8.6,80,3,120
18/02/2015,5:00,12.2,10.6,9,81,2,130
18/02/2015,8:00,12.7,11.2,9.7,82,3.5,150
18/02/2015,11:00,13.3,12.2,11.2,87,4,270
18/02/2015,14:00,15.7,12.1,8.4,62,8,270
18/02/2015,17:00,15,11.6,8.2,64,9.5,270
18/02/2015,20:00,14.6,11.1,7.6,63,8,250
18/02/2015,23:00,13.3,11,8.8,74,10.5,270
19/02/2015,2:00,13,10.3,7.4,69,12,250
19/02/2015,5:00,12.4,9.5,6.2,66,9.5,240
19/02/2015,8:00,12.1,9.6,7,71,7.5,260
19/02/2015,11:00,12.3,9.6,6.6,68,6.5,250
19/02/2015,14:00,11.1,10.1,9,87,13.5,250
19/02/2015,17:00,11,8.7,6.1,72,16.5,250
19/02/2015,20:00,10.2,7.8,5,70,14.5,270
19/02/2015,23:00,8.1,6.3,3.9,75,8,210
20/02/2015,2:00,7.3,6.9,6.4,94,13.5,270
20/02/2015,5:00,10.6,8,4.9,68,12,260
20/02/2015,8:00,11,7.6,3.3,59,11,270
20/02/2015,11:00,12.3,8,2.4,51,8.5,310
20/02/2015,14:00,12.9,8.6,3,51,10,280
20/02/2015,17:00,12.8,10.3,7.9,72,6,250
20/02/2015,20:00,14.3,10.8,7.1,62,13,270
20/02/2015,23:00,14.4,11.2,7.9,65,13,280
21/02/2015,2:00,13.4,9.6,5.3,58,12,250
21/02/2015,5:00,11.8,9.7,7.5,75,10.5,270
21/02/2015,8:00,13.1,9.9,6.2,63,8.5,300
21/02/2015,11:00,11.3,8.6,5.6,68,6,340
21/02/2015,14:00,14,10.6,7,63,3.5,280
21/02/2015,17:00,14,10.5,6.8,62,3.5,290
21/02/2015,20:00,13.1,9.9,6.2,63,1,140
21/02/2015,23:00,11,9.1,6.9,76,3,110
22/02/2015,2:00,10.5,8.7,6.6,77,2.5,100
22/02/2015,5:00,10.6,8.7,6.5,76,1.5,110
22/02/2015,8:00,12,9.4,6.5,69,3,110
22/02/2015,11:00,15.1,10.8,6.1,55,3,260
22/02/2015,14:00,15.4,11,6.4,55,4,280
22/02/2015,17:00,15.2,11.1,6.7,57,3.5,360
22/02/2015,20:00,14.3,10.6,6.6,60,2.5,40
22/02/2015,23:00,13.3,10,6.2,62,2,100
23/02/2015,2:00,11.9,9.4,6.6,70,2.5,120
23/02/2015,5:00,11.3,9,6.4,72,0.5,170
23/02/2015,8:00,13.4,10.6,7.8,69,0.5,150
23/02/2015,11:00,16.6,12.2,7.8,56,1.5,280
23/02/2015,14:00,17.4,13.1,9,58,1,250
23/02/2015,17:00,17.2,13.8,10.8,66,1,260
23/02/2015,20:00,16.8,12.5,8.2,57,2,100
23/02/2015,23:00,16.1,13,10.2,68,2,350
24/02/2015,2:00,15.6,12,8.3,62,0.5,130
24/02/2015,5:00,16,10.8,4.9,48,1.5,130
24/02/2015,8:00,16.8,10.7,3.4,41,2,120
24/02/2015,11:00,18.5,14.4,11.1,62,2.5,310
24/02/2015,14:00,18.5,14.6,11.3,63,3,200
24/02/2015,17:00,17.6,15.1,13.1,75,2.5,10
24/02/2015,20:00,17.4,14.5,12.3,72,1.5,180
24/02/2015,23:00,16.9,14.9,13.4,80,2.5,210
25/02/2015,2:00,16.5,14.6,13,80,5.5,230
25/02/2015,5:00,14.2,12.8,11.5,84,2,130
25/02/2015,8:00,14.9,13.6,12.6,86,2,130
25/02/2015,11:00,18.3,14.2,10.6,61,3.5,210
25/02/2015,14:00,18.1,14.9,12.3,69,4,240
25/02/2015,17:00,18,15.1,12.9,72,1.5,270
25/02/2015,20:00,16.6,14.4,12.7,78,2,30
25/02/2015,23:00,15,13.3,11.8,81,2.5,120
26/02/2015,2:00,13.3,11.7,10.1,81,0.5,140
26/02/2015,5:00,13.8,11.1,8.4,70,3,90
26/02/2015,8:00,16.8,12.1,7.4,54,0.5,310
26/02/2015,11:00,22.3,14,5.5,34,5,110
26/02/2015,14:00,24.2,14.7,5.4,30,5,110
26/02/2015,17:00,24.1,15,6.2,32,3,100
26/02/2015,20:00,21.2,13.4,5.4,36,2,60
26/02/2015,23:00,21.3,12.3,1.9,28,3.5,100
27/02/2015,2:00,20.2,11.5,0.4,27,4,90
27/02/2015,5:00,20,11,-0.8,25,4.5,90
27/02/2015,8:00,21.4,12,0.4,25,0.5,160
27/02/2015,11:00,22.4,12.8,1.8,26,1,60
27/02/2015,14:00,22,17.2,13.6,59,1,270
27/02/2015,17:00,23.1,15,7.5,37,1,310
27/02/2015,20:00,21.9,14.6,7.6,40,2,120
27/02/2015,23:00,20,14.3,9.2,50,2.5,360
28/02/2015,2:00,16.7,12.4,8.1,57,4,110
28/02/2015,5:00,17.4,15.8,14.5,83,6.5,310
28/02/2015,8:00,17.2,15.1,13.5,79,4,270
28/02/2015,11:00,17.7,14.8,12.6,72,5.5,280
28/02/2015,14:00,18.1,14.2,10.7,62,3.5,270
28/02/2015,17:00,17.8,13.9,10.4,62,3,280
28/02/2015,20:00,16.8,13.4,10.4,66,1,270
28/02/2015,23:00,16.1,12.7,9.5,65,2,130
01/03/2015,2:00,13.5,11.3,9.1,75,2.5,110
01/03/2015,5:00,12.5,10.5,8.6,77,3,110
01/03/2015,8:00,13.9,11.4,8.9,72,2,120
01/03/2015,11:00,16.9,13.4,10.3,65,4.5,240
01/03/2015,14:00,17.3,14,11.3,68,5,270
